Bus, Main, Main, Main, Main
Node, torque_vector, torque_vector, torque_vector, torque_vector
Message, vehHead, sfs_ang_vel, sfs_ang_vel, sfs_ang_vel
Signal, vehHead, sfs_ang_vel_x, sfs_ang_vel_y, sfs_ang_vel_z
533.85,187.4,0.149,0.1211,0.5927
533.865,186.1,0.0413,0.2121,0.5461
533.88,186.1,0.0413,0.2121,0.5461
533.895,186.1,-0.0273,0.201,0.4761
533.91,185.1,-0.185,0.1574,0.3914
533.925,185.1,-0.1329,0.018,0.3343
533.94,185.1,-0.1329,0.018,0.3343
533.955,184.5,0.1367,-0.0879,0.3146
533.97,184.5,0.1334,-0.1969,0.3165
533.985,183.7,0.1334,-0.1969,0.3165
534,183.7,0.0156,-0.2494,0.3154
534.015,183.7,-0.0572,-0.1943,0.3363
534.03,181.6,-0.0572,-0.1943,0.3363
534.045,181.6,0.0764,-0.1323,0.358
534.06,181.6,0.1934,-0.0613,0.3659
534.075,180.7,-0.0341,0.0826,0.335
534.09,180.7,-0.0341,0.0826,0.335
534.105,180,-0.2193,0.1869,0.2614
534.12,180,0.0603,0.1852,0.2747
534.135,180,0.0033,0.2396,0.2625
534.15,179.9,0.0033,0.2396,0.2625
534.165,179.9,0.1271,0.1767,0.2612
534.18,179.9,0.1022,0.2831,0.2569
534.195,179.1,0.1022,0.2831,0.2569
534.21,179.1,-0.1528,0.0986,0.268
534.225,179.1,0.0634,-0.1016,0.2922
534.24,177.9,0.0634,-0.1016,0.2922
534.255,177.9,0.0209,-0.1186,0.2578
534.27,177.1,-0.1521,-0.099,0.2734
534.285,177.1,-0.1308,-0.1065,0.2809
534.3,177.1,-0.1308,-0.1065,0.2809
534.315,176.8,0.0184,-0.1159,0.2964
534.33,176.8,-0.0257,-0.0568,0.3049
534.345,176.8,-0.0726,0.016,0.3153
534.36,176.8,-0.0726,0.016,0.3153
534.375,176.8,-0.0726,0.016,0.3153
534.39,176,-0.1428,-0.0184,0.3052
534.405,176,-0.2244,-0.0428,0.2657
534.42,176,-0.0302,-0.0445,0.2935
534.435,175.9,0.1393,-0.0208,0.325
534.45,175.9,0.1393,-0.0208,0.325
534.465,175.9,0.1099,-0.0004,0.3182
534.48,175.2,-0.1348,0.0493,0.3126
534.495,175.2,-0.0403,0.0542,0.2986
534.51,173.4,-0.0403,0.0542,0.2986
534.525,173.4,0.2417,0.0269,0.3004
534.54,173.4,0.0758,-0.0418,0.3031
534.555,172.9,0.0758,-0.0418,0.3031
534.57,172.9,-0.0396,0.0578,0.2954
534.585,172.9,-0.0396,0.0578,0.2954
534.6,171.4,0.1256,0.0142,0.2912
534.615,171.4,-0.018,-0.0113,0.2628
534.63,171.4,0.1048,0.0421,0.2862
534.645,171,0.1984,0.1737,0.2704
534.66,171,0.1984,0.1737,0.2704
534.675,170.3,0.0082,0.0403,0.2842
534.69,170.3,0.0292,-0.012,0.2631
534.705,170.3,0.0292,-0.012,0.2631
534.72,169.9,0.0306,-0.0638,0.2938
534.735,169.9,0.0306,-0.0638,0.2938
534.75,169.4,-0.0564,0.0167,0.3082
534.765,169.4,-0.1644,-0.1653,0.2967
534.78,169.4,0.0264,-0.1666,0.326
534.795,169.1,0.0264,-0.1666,0.326
534.81,169.1,0.0978,-0.1826,0.356
534.825,169.1,-0.0733,-0.1289,0.3659
534.84,168.8,-0.2831,-0.0755,0.3596
534.855,168.8,-0.0991,-0.0114,0.3789
534.87,168.8,-0.0991,-0.0114,0.3789
534.885,167.6,0.1381,0.0555,0.4068
534.9,167.6,0.1381,0.0555,0.4068
534.915,168.1,-0.0051,0.0097,0.3817
534.93,168.1,-0.2214,0.0423,0.369
534.945,168.1,-0.2214,0.0423,0.369
534.96,166.3,-0.1708,0.0085,0.3433
534.975,166.3,-0.0351,0.0022,0.33
534.99,166.3,0.2226,-0.0205,0.3508
535.005,166.1,0.2226,-0.0205,0.3508
535.02,166.1,0.0373,0.1056,0.3423
535.035,164.5,-0.1881,0.0616,0.3269
535.05,164.5,0.0711,0.1813,0.3241
535.065,164.5,0.0131,0.1185,0.3049
535.08,163.4,0.0131,0.1185,0.3049
535.095,163.4,0.0131,0.1185,0.3049
535.11,163.4,0.0783,0.0063,0.3141
535.125,163.3,0.0557,-0.0945,0.3005
535.14,163.3,0.0144,-0.1936,0.3139
535.155,162,0.0144,-0.1936,0.3139
535.17,162,0.115,-0.2222,0.322
535.185,162,0.0061,-0.1834,0.3396
535.2,161.4,-0.233,-0.1282,0.3455
535.215,161.4,-0.233,-0.1282,0.3455
535.23,161.4,-0.1073,-0.0693,0.3532
535.245,160.5,0.017,0.0028,0.3921
535.26,160.5,0.017,0.0028,0.3921
535.275,161.1,-0.0624,0.0475,0.3829
535.29,161.1,-0.1729,0.0147,0.3597
535.305,161.1,-0.1729,0.0147,0.3597
535.32,159.6,-0.1261,-0.0039,0.3513
535.335,159.6,0.0869,-0.0673,0.3837
535.35,159.6,0.0769,-0.0162,0.3947
535.365,159.4,0.0769,-0.0162,0.3947
535.38,159.4,-0.0899,-0.0384,0.4046
535.395,157.3,-0.1336,0.0005,0.3933
535.41,157.3,0.007,0.068,0.4013
535.425,157.3,0.007,0.068,0.4013
535.44,156.8,0.0083,0.0221,0.3725
535.455,156.8,0.0126,0.0569,0.3801
535.47,156.8,0.0126,0.0569,0.3801
535.485,155.9,0.063,0.0185,0.3859
535.5,155.9,0.0545,0.0199,0.3847
535.515,155,0.0545,0.0199,0.3847
535.53,155,0.0005,0.1225,0.3724
535.545,155,-0.1325,0.0084,0.343
535.56,153.7,-0.0871,0.0086,0.3414
535.575,153.7,-0.0871,0.0086,0.3414
535.59,153.7,0.0905,-0.0291,0.3503
535.605,153.6,0.0265,0.0051,0.3456
535.62,153.6,0.0265,0.0051,0.3456
535.635,153.6,0.0256,0.0443,0.3428
535.65,153.6,0.0256,0.0443,0.3428
535.665,153.6,-0.0513,-0.0262,0.3347
535.68,151.6,-0.0037,0.0046,0.3501
535.695,151.6,0.0929,0.0065,0.3502
535.71,151.6,0.0624,-0.0664,0.3558
535.725,150.8,0.0624,-0.0664,0.3558
535.74,150.8,0.1041,-0.1114,0.3624
535.755,150.8,-0.0096,-0.1374,0.3715
535.77,150,-0.0137,-0.1407,0.3926
535.785,150,-0.0137,-0.1407,0.3926
535.8,150,-0.1387,-0.0712,0.3995
535.815,148.9,-0.1387,-0.0712,0.3995
535.83,148.9,-0.0328,-0.0326,0.4126
535.845,148.5,0.0541,0.0481,0.4451
535.86,148.5,0.0541,0.0481,0.4451
535.875,148.5,-0.0932,0.1123,0.4586
535.89,148,-0.1254,0.1248,0.4353
535.905,148,-0.0052,0.0711,0.4254
535.92,146.9,0.0758,0.1111,0.4223
535.935,146.9,0.0758,0.1111,0.4223
535.95,146.9,0.1053,0.0122,0.4093
535.965,146.1,-0.0707,-0.0663,0.3751
535.98,146.1,-0.0707,-0.0663,0.3751
535.995,146.1,0.0331,-0.1077,0.3783
536.01,144.3,0.0331,-0.1077,0.3783
536.025,144.3,0.0841,-0.1419,0.3857
536.04,143.6,0.0667,-0.1424,0.3999
536.055,143.6,-0.05,-0.1244,0.3952
536.07,143.6,-0.05,-0.1244,0.3952
536.085,142.2,-0.0763,-0.088,0.4243
536.1,142.2,-0.0225,-0.0439,0.4395
536.115,142.2,-0.0087,0.0342,0.4327
536.13,142.2,-0.1017,0.0854,0.4406
536.145,142.2,-0.1017,0.0854,0.4406
536.16,141.4,-0.1017,0.0854,0.4406
536.175,141.4,-0.1157,0.0916,0.4282
536.19,141.4,0.0965,0.0853,0.4412
536.205,140.9,0.0356,0.1061,0.4383
536.22,140.9,0.0356,0.1061,0.4383
536.235,140.9,0.0385,0.0609,0.437
536.25,139.5,-0.1265,0.0437,0.44
536.265,139.5,0.0266,-0.0225,0.4505
536.28,137.8,0.0266,-0.0225,0.4505
536.295,137.8,0.2199,-0.0796,0.4731
536.31,137.8,0.0377,-0.0537,0.4839
536.325,136.9,-0.0454,-0.014,0.4829
536.34,136.9,-0.0203,0.0045,0.4934
536.355,136.9,-0.0203,0.0045,0.4934
536.37,135.2,-0.0203,0.0045,0.4934
536.385,135.2,0.0922,-0.0281,0.4976
536.4,135.2,0.1128,-0.0564,0.5071
536.415,135.1,0.0246,-0.0525,0.5145
536.43,135.1,0.0246,-0.0525,0.5145
536.445,133.8,0.0247,-0.0851,0.4995
536.46,133.8,-0.0137,-0.0652,0.5075
536.475,133.8,-0.0235,-0.1079,0.5178
536.49,133.1,-0.0235,-0.1079,0.5178
536.505,133.1,0.0682,-0.0572,0.5251
536.52,131.6,0.0448,0.0114,0.5607
536.535,131.6,0.0448,0.0114,0.5607
536.55,131.6,-0.0333,0.0936,0.539
536.565,130.7,-0.027,0.1097,0.5378
536.58,130.7,-0.027,0.1097,0.5378
536.595,130.7,0.0059,0.1373,0.5365
536.61,129.3,0.0442,0.1398,0.5125
536.625,129.3,0.0248,0.0591,0.5091
536.64,129.3,0.0248,0.0591,0.5091
536.655,128.3,-0.1203,0.0454,0.4915
536.67,128.3,-0.0021,-0.0324,0.4849
536.685,127,0.1421,-0.0171,0.4871
536.7,127,0.1421,-0.0171,0.4871
536.715,127,0.0199,-0.0022,0.4972
536.73,126,0.0199,-0.0022,0.4972
536.745,126,-0.1184,-0.0365,0.4874
536.76,126,0.0075,-0.006,0.4736
536.775,124.3,0.0666,0.0076,0.473
536.79,124.3,0.0666,0.0076,0.473
536.805,124.3,0.0934,0.0238,0.4726
536.82,124.1,-0.0606,-0.0098,0.4674
536.835,124.1,-0.0283,0.0332,0.4762
536.85,122.4,-0.0283,0.0332,0.4762
536.865,122.4,0.1117,0.0422,0.4766
536.88,122.4,0.0288,0.0824,0.4777
536.895,121.8,0.0288,0.0824,0.4777
536.91,121.8,-0.0143,0.0951,0.4756
536.925,121.8,-0.0143,0.0951,0.4756
536.94,120.2,0.0784,0.0098,0.4564
536.955,120.2,0.16,-0.0485,0.4538
536.97,119.6,-0.0337,-0.0597,0.4559
536.985,119.6,-0.0488,-0.0495,0.4717
537,119.6,-0.0488,-0.0495,0.4717
537.015,117.8,0.0283,-0.0285,0.4657
537.03,117.8,0.1121,-0.0511,0.4801
537.045,117.2,0.1121,-0.0511,0.4801
537.06,117.2,-0.0524,-0.0209,0.482
537.075,117.2,-0.0524,-0.0209,0.482
537.09,115.8,-0.1228,-0.0674,0.4833
537.105,115.8,-0.0067,-0.0778,0.4916
537.12,115.8,0.0566,-0.052,0.5063
537.135,115.5,0.0566,-0.052,0.5063
537.15,115.5,0.0021,-0.0447,0.5207
537.165,114.2,-0.0894,-0.0306,0.5397
537.18,114.2,-0.0812,0.0127,0.5485
537.195,114.2,-0.056,0.0434,0.5523
537.21,113.4,-0.056,0.0434,0.5523
537.225,113.4,-0.0472,0.0271,0.5569
537.24,113.4,-0.0004,-0.0415,0.5513
537.255,112.1,-0.0004,-0.0415,0.5513
537.27,112.1,0.0663,-0.0752,0.5374
537.285,111.1,0.0663,-0.0752,0.5374
537.3,111.1,-0.0972,-0.0402,0.5625
537.315,111.1,-0.2124,-0.0414,0.569
537.33,111.1,-0.041,-0.0125,0.5824
537.345,111.1,-0.041,-0.0125,0.5824
537.36,111.1,-0.0052,0.0231,0.6225
537.375,108.8,-0.0003,0.1024,0.6388
537.39,108.8,-0.1658,0.1111,0.6027
537.405,108.8,-0.2232,0.1067,0.5921
537.42,107.4,-0.2232,0.1067,0.5921
537.435,107.4,-0.2232,0.1067,0.5921
537.45,106.6,0.1093,0.0401,0.5871
537.465,106.6,0.0481,0.1372,0.5814
537.48,106.6,-0.0783,0.0138,0.5871
537.495,105,-0.0783,0.0138,0.5871
537.51,105,0.0239,0.0056,0.5752
537.525,105,0.0419,-0.0161,0.5669
537.54,103.3,0.0438,-0.0452,0.5472
537.555,103.3,0.0438,-0.0452,0.5472
537.57,101.7,0.0434,-0.0757,0.5447
537.585,101.7,0.0432,-0.0862,0.5487
537.6,101.7,0.0237,-0.0982,0.5384
537.615,100.2,0.0237,-0.0982,0.5384
537.63,100.2,0.0366,-0.0604,0.5228
537.645,100.2,0.0366,-0.0604,0.5228
537.66,98.9,-0.0158,-0.0754,0.5423
537.675,98.9,0.1499,-0.1353,0.5572
537.69,98,0.0443,0.0048,0.528
537.705,98,0.0443,0.0048,0.528
537.72,98,-0.1891,0.1072,0.5221
537.735,96.8,-0.123,0.0436,0.5427
537.75,96.8,0.0858,-0.016,0.5283
537.765,96.8,0.0858,-0.016,0.5283
537.78,95.9,0.1117,-0.0135,0.5218
537.795,95.9,-0.073,0.1178,0.5427
537.81,95.9,-0.073,0.1178,0.5427
537.825,94.8,-0.1093,0.0159,0.5654
537.84,94.8,-0.0414,-0.0525,0.5636
537.855,93.1,-0.0414,-0.0525,0.5636
537.87,93.1,0.028,-0.0538,0.5252
537.885,93.1,0.0644,-0.1061,0.4894
537.9,92.3,0.118,-0.1194,0.5058
537.915,92.3,0.118,-0.1194,0.5058
537.93,92.3,0.0984,-0.0143,0.5004
537.945,90.8,0.1096,0.1856,0.4776
537.96,90.8,-0.0226,0.2019,0.4942
537.975,89.1,-0.0226,0.2019,0.4942
537.99,89.1,-0.0226,0.2019,0.4942
538.005,89.1,-0.0977,0.2839,0.4847
538.02,87.7,0.1177,0.2857,0.4528
538.035,87.7,0.127,-0.074,0.4226
538.05,87.1,0.0672,-0.2541,0.4477
538.065,87.1,0.0672,-0.2541,0.4477
538.08,87.1,-0.1754,-0.2357,0.454
538.095,85.5,-0.2172,-0.1714,0.496
538.11,85.5,0.01,-0.0733,0.5053
538.125,85.5,0.01,-0.0733,0.5053
538.14,84.8,0.0706,-0.0767,0.5055
538.155,84.8,-0.116,-0.1511,0.5166
538.17,84.8,-0.116,-0.1511,0.5166
538.185,84.4,-0.1412,-0.057,0.4982
538.2,84.4,-0.1412,-0.057,0.4982
538.215,83.2,-0.0393,-0.0351,0.5318
538.23,83.2,-0.0663,0.0853,0.5863
538.245,83.2,0.125,0.1889,0.6252
538.26,82.5,-0.1503,0.3518,0.6384
538.275,82.5,-0.1503,0.3518,0.6384
538.29,80.8,-0.1339,0.3662,0.6344
538.305,80.8,-0.0258,0.1907,0.5732
538.32,80.8,-0.0258,0.1907,0.5732
538.335,79.7,-0.0235,0.1351,0.5906
538.35,79.7,-0.0235,0.1351,0.5906
538.365,79.7,0.1305,-0.0348,0.553
538.38,78.1,0.1069,-0.15,0.5106
538.395,78.1,0.0136,-0.2946,0.5106
538.41,78.1,0.0136,-0.2946,0.5106
538.425,76.2,-0.0533,-0.2247,0.5065
538.44,76.2,0.0448,-0.1623,0.5621
538.455,74.5,0.1639,-0.1105,0.5515
538.47,74.5,-0.0197,0.0114,0.5679
538.485,74.5,-0.0197,0.0114,0.5679
538.5,73.7,-0.107,0,0.6185
538.515,73.7,-0.0838,0.1339,0.6336
538.53,73.7,-0.0838,0.1339,0.6336
538.545,72.6,-0.0327,0.1215,0.596
538.56,72.6,-0.0327,0.1215,0.596
538.575,72.5,0.0842,0.0048,0.6259
538.59,72.5,0.0286,0.1514,0.625
538.605,72.5,-0.1658,0.0464,0.5837
538.62,70.7,-0.1658,0.0464,0.5837
538.635,70.7,0.1026,0.0142,0.5673
538.65,70.7,0.0996,0.0602,0.5674
538.665,69.5,-0.0693,0.0431,0.5554
538.68,69.5,-0.0076,0.0165,0.5377
538.695,67.4,-0.0076,0.0165,0.5377
538.71,67.4,-0.0076,0.0165,0.5377
538.725,67.4,0.0638,0.0129,0.5388
538.74,65.9,0.0147,-0.0192,0.5604
538.755,65.9,0.0438,0.0075,0.5698
538.77,65.9,0.0438,0.0075,0.5698
538.785,64.2,-0.0376,-0.0284,0.5817
538.8,64.2,-0.0834,0.0213,0.5834
538.815,64.2,0.0099,-0.0195,0.5811
538.83,63.3,0.0099,-0.0195,0.5811
538.845,63.3,-0.049,-0.0118,0.5737
538.86,62.2,-0.0326,-0.0267,0.549
538.875,62.2,-0.0326,-0.0267,0.549
538.89,62.2,-0.0165,-0.0704,0.5158
538.905,61.5,-0.0348,-0.0814,0.4925
538.92,61.5,-0.0348,-0.0814,0.4925
538.935,61.5,0.0482,-0.0634,0.525
538.95,59.9,-0.0285,-0.0229,0.5469
538.965,59.9,0.0738,0.008,0.5669
538.98,58.6,0.0738,0.008,0.5669
538.995,58.6,-0.097,0.0475,0.5894
539.01,58.6,-0.0586,0.0593,0.6034
539.025,56.8,-0.0287,0.0464,0.5723
539.04,56.8,-0.0287,0.0464,0.5723
539.055,55.7,-0.0575,0.0523,0.5504
539.07,55.7,-0.0575,0.0523,0.5504
539.085,55.7,-0.0145,0.032,0.5462
539.1,54.8,0.0343,0.0024,0.5379
539.115,54.8,0.0207,0.0513,0.547
539.13,54.8,0.0207,0.0513,0.547
539.145,53.6,-0.0705,0.0145,0.5122
539.16,53.6,0.0098,-0.0519,0.5118
539.175,53.6,-0.0861,-0.0675,0.5033
539.19,51.9,-0.0861,-0.0675,0.5033
539.205,51.9,0.0052,-0.0854,0.5213
539.22,50.7,0.0397,-0.002,0.5291
539.235,50.7,0.0397,-0.002,0.5291
539.25,50.7,-0.0873,0.0435,0.5191
539.265,49.5,-0.0873,0.0435,0.5191
539.28,49.5,-0.0597,0.055,0.518
539.295,48.5,0.0519,0.0256,0.4883
539.31,48.5,0.0511,0.0322,0.4567
539.325,48.5,-0.0512,-0.0047,0.435
539.34,47.4,-0.0512,-0.0047,0.435
539.355,47.4,0.1015,-0.0329,0.4224
539.37,47.4,0.1029,-0.0661,0.4207
539.385,45.9,0.1091,-0.0307,0.4255
539.4,45.9,0.1091,-0.0307,0.4255
539.415,45.9,0.1575,0.0155,0.4335
539.43,44.6,0.1575,0.0155,0.4335
539.445,44.6,-0.0556,-0.0257,0.4262
539.46,43.2,-0.0149,-0.0459,0.4327
539.475,43.2,-0.0149,-0.0459,0.4327
539.49,43.2,0.0707,0.0103,0.4194
539.505,42.6,-0.0554,-0.0727,0.4325
539.52,42.6,0.1278,-0.0399,0.4441
539.535,42.6,-0.0401,-0.0505,0.4505
539.55,41.9,-0.0401,-0.0505,0.4505
539.565,41.9,-0.1402,-0.005,0.4575
539.58,41,-0.0547,0.0304,0.473
539.595,41,-0.0547,0.0304,0.473
539.61,41,-0.0685,0.0393,0.4895
539.625,40.2,-0.0685,0.0393,0.4895
539.64,40.2,0.0575,0.0813,0.5073
539.655,40.2,0.0212,0.0607,0.4814
539.67,40.2,0.0212,0.0607,0.4814
539.685,40.2,-0.1336,0.0439,0.4743
539.7,38.1,-0.0486,-0.0444,0.4595
539.715,38.1,0.0069,-0.0051,0.4813
539.73,38.1,-0.0718,0.055,0.4744
539.745,37,-0.0007,0.0396,0.4855
539.76,37,-0.0007,0.0396,0.4855
539.775,37,0.0906,-0.0117,0.496
539.79,35.5,0.0906,-0.0117,0.496
539.805,35.5,0.0929,-0.0193,0.4995
539.82,35.5,-0.0645,-0.0201,0.4886
539.835,34.5,-0.0645,-0.0201,0.4886
539.85,34.5,-0.0847,-0.0474,0.4843
539.865,33.2,0.0277,-0.0912,0.4838
539.88,33.2,0.0446,-0.0585,0.4971
539.895,33.2,0.0446,-0.0585,0.4971
539.91,32.6,-0.0635,0.0443,0.4954
539.925,32.6,-0.0433,0.0337,0.4966
539.94,32.6,-0.0001,-0.0143,0.4845
539.955,31.3,0.0636,0.0118,0.4916
539.97,31.3,0.0636,0.0118,0.4916
539.985,30.7,0.0636,0.0118,0.4916
540,30.7,0.0116,0.0632,0.4887
540.015,30.7,-0.0664,0.0802,0.4833
540.03,29,0.0203,0.0345,0.4722
540.045,29,0.0203,0.0345,0.4722
540.06,29,0.0818,0.069,0.4736
540.075,27.9,0.001,0.0608,0.4687
540.09,27.9,-0.0115,0.0275,0.4539
540.105,26.5,-0.0115,0.0275,0.4539
540.12,26.5,0.0277,-0.0044,0.4513
540.135,26.5,0.0206,0.0213,0.4713
540.15,25.5,0.0206,0.0213,0.4713
540.165,25.5,-0.0103,0.0392,0.4719
540.18,25.5,-0.0258,0.0398,0.4663
540.195,24.4,-0.0258,0.0398,0.4663
540.21,24.4,0.0348,-0.0462,0.4618
540.225,23.8,0.0397,-0.0167,0.4732
540.24,23.8,-0.0079,0.0011,0.4622
540.255,23.8,-0.0079,0.0011,0.4622
540.27,22.5,-0.0782,-0.0888,0.4349
540.285,22.5,-0.0121,-0.0783,0.4414
540.3,22.5,0.0352,-0.1081,0.4501
540.315,21.4,0.0352,-0.1081,0.4501
540.33,21.4,0.002,-0.0231,0.4716
540.345,20.3,0.002,-0.0231,0.4716
540.36,20.3,-0.109,0.0192,0.4506
540.375,20.3,-0.0783,0.0466,0.4571
540.39,19.2,0.0064,0.1144,0.4836
540.405,19.2,0.0064,0.1144,0.4836
540.42,19.2,-0.07,0.1908,0.4605
540.435,18.8,-0.016,0.168,0.4501
540.45,18.8,-0.1081,0.0841,0.375
540.465,17.7,-0.1081,0.0841,0.375
540.48,17.7,0.0438,0.0156,0.3671
540.495,17.7,-0.0206,-0.0186,0.3317
540.51,16.7,-0.0206,-0.0186,0.3317
540.525,16.7,-0.0674,-0.0825,0.2984
540.54,16.7,-0.0674,-0.0825,0.2984
540.555,15.3,0.0257,-0.0922,0.3154
540.57,15.3,-0.0223,-0.05,0.2877
540.585,14.4,0.0186,-0.0036,0.3042
540.6,14.4,-0.0593,0.0486,0.2593
540.615,14.4,-0.0593,0.0486,0.2593
540.63,13.4,-0.0414,0.0489,0.2483
540.645,13.4,0.0041,0.0856,0.2134
540.66,13.4,0.0045,0.0544,0.2019
540.675,13.1,0.0045,0.0544,0.2019
540.69,13.1,-0.0211,0.0537,0.1327
540.705,13.1,-0.0211,0.0537,0.1327
540.72,12.5,0.0872,0.001,0.1325
540.735,12.5,0.1243,-0.0121,0.1209
540.75,12.1,0.1243,-0.0121,0.1209
540.765,12.1,0.1081,0.0355,0.0954
540.78,12.1,0.0232,0.0712,0.0631
540.795,10.9,0.0636,-0.0349,0.0299
540.81,10.9,0.1711,-0.0902,0.0404
540.825,10.9,0.1711,-0.0902,0.0404
540.84,10.6,0.0618,-0.0793,-0.0108
540.855,10.6,0.0183,-0.0745,-0.0653
540.87,10.6,0.0183,-0.0745,-0.0653
540.885,10.1,0.0535,-0.0692,-0.135
540.9,10.1,0.0535,-0.0692,-0.135
540.915,10.4,0.1054,-0.0607,-0.1659
540.93,10.4,0.1496,0.0082,-0.2123
540.945,10.4,0.0459,0.0194,-0.2324
540.96,10.7,0.0459,0.0194,-0.2324
540.975,10.7,-0.0897,0.0154,-0.2861
540.99,10.8,0.0064,0.0435,-0.3016
541.005,10.8,0.0509,-0.0296,-0.3198
541.02,10.8,0.0516,-0.006,-0.3056
541.035,11.8,0.0516,-0.006,-0.3056
541.05,11.8,0.0516,-0.006,-0.3056
541.065,11.8,-0.1557,-0.088,-0.3507
541.08,12.3,-0.0906,-0.0201,-0.3338
541.095,12.3,-0.0816,-0.041,-0.3398
541.11,13.2,-0.0816,-0.041,-0.3398
541.125,13.2,-0.0109,-0.124,-0.3374
541.14,13.2,0.0453,-0.0514,-0.3536
541.155,13.2,-0.1162,-0.0538,-0.3765
541.17,13.2,-0.1162,-0.0538,-0.3765
541.185,13.2,-0.0901,-0.151,-0.3457
541.2,14.5,-0.0115,-0.1342,-0.3809
541.215,14.5,-0.0115,-0.1342,-0.3809
541.23,14.5,-0.0489,-0.1328,-0.3773
541.245,15.4,-0.0063,-0.0512,-0.3865
541.26,15.4,-0.0063,-0.0512,-0.3865
541.275,15.9,0.0366,-0.0944,-0.3994
541.29,15.9,-0.0473,-0.0462,-0.4381
541.305,15.9,-0.0713,0.0203,-0.4878
541.32,16.9,-0.0713,0.0203,-0.4878
541.335,16.9,0.0063,-0.0077,-0.5209
541.35,16.9,0.0908,-0.0503,-0.5532
541.365,17.5,0.0736,-0.0153,-0.5693
541.38,17.5,0.0736,-0.0153,-0.5693
541.395,18.8,-0.0959,0.0552,-0.6221
541.41,18.8,-0.2077,0.0925,-0.6495
541.425,18.8,-0.2077,0.0925,-0.6495
541.44,19.5,-0.1005,0.0989,-0.6344
541.455,19.5,0.1886,0.107,-0.619
541.47,19.5,0.1886,0.107,-0.619
541.485,21.9,0.0893,0.1603,-0.6064
541.5,21.9,-0.1272,0.0647,-0.5866
541.515,22.7,-0.1412,-0.0673,-0.5648
541.53,22.7,-0.1412,-0.0673,-0.5648
541.545,22.7,-0.0477,-0.0859,-0.5725
541.56,24.1,0.0682,-0.1263,-0.5904
541.575,24.1,-0.0274,-0.1274,-0.6231
541.59,24.1,-0.0274,-0.1274,-0.6231
541.605,26.1,-0.0274,-0.1274,-0.6231
541.62,26.1,0.0621,-0.1581,-0.6465
541.635,26.7,0.1028,-0.1327,-0.6701
541.65,26.7,0.1092,-0.0824,-0.7167
541.665,26.7,0.0933,-0.017,-0.7133
541.68,27.8,0.0933,-0.017,-0.7133
541.695,27.8,-0.0438,0.0278,-0.7808
541.71,27.8,-0.0253,0.0328,-0.7813
541.725,28.3,0.1093,0.1036,-0.7692
541.74,28.3,0.1093,0.1036,-0.7692
541.755,30.3,0.0893,0.0763,-0.7915
541.77,30.3,-0.0745,0.0573,-0.7856
541.785,30.3,-0.0745,0.0573,-0.7856
541.8,32,-0.031,0.002,-0.7858
541.815,32,-0.031,0.002,-0.7858
541.83,32,0.1794,-0.0929,-0.7796
541.845,34.4,0.203,-0.0938,-0.8643
541.86,34.4,0.0834,-0.0404,-0.9141
541.875,34.4,0.0261,-0.0577,-0.9097
541.89,36.3,0.0261,-0.0577,-0.9097
541.905,36.3,0.0286,-0.1048,-0.9571
541.92,37.4,0.1243,-0.0609,-1.0386
541.935,37.4,0.1243,-0.0609,-1.0386
541.95,37.4,0.0225,0.0571,-1.0981
541.965,39.1,0.0225,0.0571,-1.0981
541.98,39.1,0.0983,0.2057,-1.1162
541.995,39.1,0.02,0.0734,-1.0763
542.01,40.4,0.0229,0.0419,-1.0664
542.025,40.4,0.0229,0.0419,-1.0664
542.04,42.8,0.2136,0.0476,-0.9871
542.055,42.8,0.1938,-0.1325,-0.899
542.07,42.8,-0.0907,-0.2764,-0.8578
542.085,44.8,-0.119,-0.2729,-0.8564
542.1,44.8,-0.119,-0.2729,-0.8564
542.115,44.8,-0.0626,-0.2241,-0.9087
542.13,46.9,-0.0626,-0.2241,-0.9087
542.145,46.9,-0.1897,-0.1302,-1.0021
542.16,50.7,-0.07,-0.0068,-1.0974
542.175,50.7,-0.07,-0.0068,-1.0974
542.19,50.7,0.0194,0.046,-1.1282
542.205,52.3,0.0456,0.1051,-1.1697
542.22,52.3,0.1587,0.1738,-1.1478
542.235,52.3,0.1587,0.1738,-1.1478
542.25,54,0.0862,0.1434,-1.0845
542.265,54,0.0622,0.1128,-1.0532
542.28,54.3,-0.019,0.0244,-0.9674
542.295,54.3,-0.0167,-0.0214,-0.8498
542.31,54.3,-0.0167,-0.0214,-0.8498
542.325,56.8,-0.0167,-0.0214,-0.8498
542.34,56.8,-0.0952,-0.0883,-0.7521
542.355,56.8,-0.0686,-0.1294,-0.7108
542.37,60.3,-0.1092,-0.1612,-0.7131
542.385,60.3,-0.1092,-0.1612,-0.7131
542.4,60.3,-0.1025,-0.0495,-0.7112
542.415,63.9,0.0643,-0.0184,-0.7156
542.43,63.9,0.0512,0.0827,-0.7277
542.445,66.3,0.0512,0.0827,-0.7277
542.46,66.3,-0.0578,-0.0126,-0.6651
542.475,66.3,-0.0453,-0.0606,-0.6004
542.49,67,-0.0453,-0.0606,-0.6004
542.505,67,0.0074,0.0419,-0.5883
542.52,67,-0.0664,-0.0082,-0.4927
542.535,68,-0.0664,-0.0082,-0.4927
542.55,68,-0.0474,0.0726,-0.4323
542.565,69.7,-0.0465,0.0376,-0.3581
542.58,69.7,-0.1277,-0.0115,-0.3042
